Happiness_Score,GDP_per_capita,Support,Healthy_Life,Freedom,Generosity,Corruption_perception,Year
5.21600008,7.674319744,0.468671143,54.31246567,0.735182583,-0.003537213,0.740532577,2020
5.197599888,9.518632889,0.91316092,70.59999847,0.853962779,0.038085498,0.824211061,2020
5.194399834,8.536987305,0.640228093,57.92448044,0.719058514,-0.123674095,0.751779079,2020
5.164800167,9.687726974,0.819308281,65.50839996,0.786824107,-0.240255281,0.55253756,2020
5.159800053,9.510591507,0.820392311,67.50442505,0.738840938,-0.019877451,0.897490501,2020
5.147999763,8.350645065,0.728601098,57.20398712,0.794796526,0.094170853,0.847964764,2020
5.137199879,7.925357342,0.785512447,63.77917862,0.797565043,0.154168829,0.738099158,2020
5.131800175,10.12941933,0.826313555,66.90281677,0.608830452,-0.171046436,0.748197377,2020
5.123899937,9.688568115,0.798760593,69.2891922,0.898517907,-0.18142575,0.7539711,2020
5.119100094,9.74803257,0.958966196,62.21170807,0.826457024,0.187671542,0.883691847,2020
5.101500034,9.869318962,0.937840343,66.80397797,0.745178163,-0.143908441,0.935585141,2020
5.094799995,8.940313339,0.592628479,65.89624023,0.772072434,-0.240377247,0.815724611,2020
5.084899902,8.118647575,0.700386405,52.7049408,0.763051808,-0.00149645,0.851336598,2020
5.053199768,8.977793694,0.890408158,66.50534058,0.62327832,-0.169090509,0.837038398,2020
5.005099773,9.537964821,0.803385139,65.90517426,0.466610909,-0.121105164,0.735485137,2020
4.980800152,8.118982315,0.723616004,59.59915161,0.690596163,-0.052335154,0.808785141,2020
4.949299812,7.750990391,0.637573481,54.46780014,0.706846774,0.076328471,0.761794448,2020
4.909599781,6.842166901,0.617435038,53.50009537,0.759772122,0.013860817,0.722530186,2020
4.888599873,8.79858017,0.737502217,58.70992279,0.907213569,0.11137148,0.634679317,2020
4.882699966,9.417930603,0.671070457,68.70813751,0.781994224,-0.042309489,0.896303713,2020
4.848400116,8.249890327,0.773080647,61.52996826,0.959704638,0.051911179,0.822769046,2020
4.832799911,8.287063599,0.687292993,64.50306702,0.90062499,-0.033664726,0.661843538,2020
4.829299927,9.680537224,0.787886858,59.71533966,0.704829216,-0.222261623,0.849150956,2020
4.814099789,9.403370857,0.852532268,56.50601196,0.759330094,-0.109777324,0.843423843,2020
4.784800053,9.661095619,0.747694969,59.90354919,0.633182645,-0.06956476,0.82226181,2020
4.771500111,9.3617239,0.824338138,67.10658264,0.551357508,-0.06121527,0.90225625,2020
4.768700123,7.46854496,0.712943614,53.88945389,0.665563583,-0.019080516,0.739795029,2020
4.750599861,7.321814537,0.6931687,55.0120163,0.733163178,0.343198717,0.690717816,2020
4.729300022,7.629852295,0.731468976,51.72698212,0.71156615,-0.044366926,0.839328408,2020
4.724100113,8.57662487,0.73721689,49.86190796,0.759578407,0.033745807,0.861874342,2020
4.676799774,9.100476265,0.757479429,66.75065613,0.712017834,-0.13877961,0.773544788,2020
4.672599792,9.226100922,0.629033029,64.49520874,0.801641524,-0.22892037,0.665944695,2020
4.672399998,9.813719749,0.694689691,66.00614929,0.647873282,0.117891103,0.714635968,2020
4.633399963,9.025999069,0.80216372,66.79975128,0.75104779,-0.162565202,0.700344324,2020
4.623600006,7.069345951,0.723874032,54.20582199,0.864451885,0.032375868,0.683019102,2020
4.583000183,8.02977562,0.702652037,60.09693146,0.829747558,0.294681519,0.831499159,2020
4.571100235,9.203141212,0.846880972,56.50148773,0.767520964,-0.18530646,0.851449788,2020
4.56069994,9.010690689,0.878879368,64.60678101,0.663081884,-0.030933706,0.920636714,2020
4.557899952,7.054380417,0.70928055,56.09631348,0.735268712,0.04227322,0.856375933,2020
4.552800179,8.389223099,0.825295925,62.25,0.645791829,-0.162079096,0.824199975,2020
4.43200016,7.500389576,0.764994621,55.70820236,0.731713951,0.099487431,0.836737812,2020
4.422699928,7.467963696,0.632388055,48.22053909,0.587305248,0.017834719,0.802760839,2020
4.392199993,9.314972878,0.688718557,66.89785767,0.593361557,-0.216413811,0.867590249,2020
4.374599934,8.233919144,0.790819228,57.01017761,0.551522553,-0.106008142,0.746223509,2020
4.327000141,9.389969826,0.825374067,67.20006561,0.837633669,0.081129618,0.859001756,2020
4.31099987,6.694256306,0.672159016,52.90000153,0.700793564,0.083637655,0.809403598,2020
4.308100224,9.16267395,0.770290196,51.18823624,0.646822274,-0.19920142,0.708263338,2020
4.308000088,8.680481911,0.78440702,58.96171188,0.895075202,0.560663998,0.645124316,2020
4.288599968,7.833630085,0.625662446,57.34901047,0.547612607,0.090008408,0.780622602,2020
4.187200069,7.357711315,0.551312625,54.71989822,0.649828613,0.002667875,0.757733464,2020
4.186200142,7.509385586,0.743307352,58.63959122,0.740795195,0.043377332,0.753690004,2020
4.165599823,7.281685829,0.668195903,59.10542679,0.557574093,-0.011823639,0.817485631,2020
4.151400089,9.316541672,0.735447824,61.78015137,0.708354175,-0.196878314,0.787726879,2020
3.926399946,7.26880312,0.636142015,50.86514282,0.715315044,0.088660747,0.861330688,2020
3.775300026,6.492642403,0.490325719,53.40000153,0.626350224,-0.017551597,0.606934547,2020
3.759399891,8.224720001,0.698824465,55.29937744,0.806500256,0.078037128,0.801289678,2020
3.720799923,7.411329269,0.593247831,55.59862518,0.537825167,0.40053457,0.684767246,2020
3.652800083,7.960488319,0.780495703,48.00362396,0.738125861,-0.145732045,0.857392073,2020
3.573299885,8.849823952,0.592200935,60.21518707,0.881444871,0.057551607,0.772042692,2020
3.538000107,7.062226295,0.544007301,57.59288788,0.803223193,0.021433279,0.731700778,2020
3.527400017,7.759682655,0.817980587,56.72728348,0.599920273,-0.157735437,0.800287724,2020
3.478899956,9.711203575,0.779121757,58.92445374,0.821328104,-0.250394493,0.777930915,2020
3.476200104,7.967665195,0.688933194,57.49607468,0.82153976,0.109668687,0.619799435,2020
3.475899935,6.625160217,0.319459856,45.20000076,0.640880644,0.082410358,0.891806662,2020
3.312299967,7.600104332,0.54083544,61.09884644,0.900589406,0.055483952,0.183541179,2020
3.299200058,7.865711689,0.763092756,55.61725998,0.711457908,-0.072063953,0.81023699,2020
2.816600084,7.425359726,0.553707123,51.0,0.451313615,0.016518548,0.763417304,2020
2.566900015,7.462860584,0.470366955,52.59000015,0.396573007,-0.0964294,0.933686554,2020
7.842,10.775,0.954,72.0,0.949,-0.098,0.186,2021
7.62,10.933,0.954,72.7,0.946,0.03,0.179,2021
7.571,11.117,0.942,74.4,0.919,0.025,0.292,2021
7.554,10.878,0.983,73.0,0.955,0.16,0.673,2021
7.464,10.932,0.942,72.4,0.913,0.175,0.338,2021
7.392,11.053,0.954,73.3,0.96,0.093,0.27,2021
7.363,10.867,0.934,72.7,0.945,0.086,0.237,2021
7.324,11.647,0.908,72.6,0.907,-0.034,0.386,2021
7.277,10.643,0.948,73.4,0.929,0.134,0.242,2021
7.268,10.906,0.934,73.3,0.908,0.042,0.481,2021
7.183,10.796,0.94,73.9,0.914,0.159,0.442,2021
7.157,10.575,0.939,73.503,0.8,0.031,0.753,2021
7.155,10.873,0.903,72.5,0.875,0.011,0.46,2021
7.103,10.776,0.926,73.8,0.915,0.089,0.415,2021
7.085,11.342,0.947,72.4,0.879,0.077,0.363,2021
7.069,9.88,0.891,71.4,0.934,-0.126,0.809,2021
7.064,10.707,0.934,72.5,0.859,0.233,0.459,2021
6.965,10.556,0.947,70.807,0.858,-0.208,0.868,2021
6.951,11.023,0.92,68.2,0.837,0.098,0.698,2021
6.834,10.823,0.906,72.199,0.783,-0.153,0.646,2021
6.69,10.704,0.942,74.0,0.822,-0.147,0.571,2021
6.647,10.669,0.862,69.495,0.925,0.089,0.722,2021
6.602,10.674,0.931,72.2,0.927,0.133,0.653,2021
6.584,10.871,0.898,69.6,0.784,-0.07,0.721,2021
6.561,11.085,0.844,67.333,0.932,0.074,0.589,2021
6.494,10.743,0.891,66.603,0.877,-0.149,0.684,2021
6.491,10.571,0.932,74.7,0.761,-0.081,0.745,2021
6.483,10.623,0.88,73.8,0.693,-0.084,0.866,2021
6.461,10.529,0.948,71.4,0.949,-0.101,0.806,2021
6.435,9.053,0.813,64.958,0.906,-0.038,0.775,2021
6.431,9.966,0.925,69.1,0.896,-0.092,0.59,2021
6.377,11.488,0.915,76.953,0.927,-0.018,0.082,2021
6.372,9.318,0.821,63.813,0.869,0.257,0.917,2021
6.331,10.369,0.936,69.201,0.766,-0.124,0.911,2021
6.33,9.577,0.882,66.601,0.804,-0.071,0.756,2021
6.317,9.859,0.831,68.597,0.862,-0.147,0.799,2021
6.309,9.186,0.877,67.5,0.89,-0.137,0.884,2021
6.255,10.499,0.935,67.906,0.773,-0.203,0.826,2021
6.223,10.576,0.802,73.898,0.763,-0.015,0.844,2021
6.189,10.481,0.941,68.8,0.909,-0.106,0.527,2021
6.18,10.35,0.896,69.652,0.872,-0.166,0.856,2021
6.179,8.836,0.918,65.255,0.97,0.311,0.515,2021
6.172,10.071,0.882,70.0,0.742,-0.044,0.83,2021
6.166,10.382,0.898,69.702,0.841,-0.165,0.735,2021
6.152,10.155,0.952,65.2,0.853,-0.069,0.733,2021
6.14,10.284,0.832,67.355,0.845,-0.219,0.938,2021
6.106,10.817,0.843,66.9,0.867,-0.104,0.736,2021
6.078,9.787,0.873,68.6,0.778,0.002,0.835,2021
6.061,9.054,0.762,66.402,0.888,-0.11,0.688,2021
6.049,10.008,0.905,66.701,0.867,-0.054,0.789,2021
6.032,10.315,0.927,67.1,0.715,-0.162,0.8,2021
6.012,9.557,0.847,68.001,0.837,-0.135,0.841,2021
5.992,10.358,0.943,68.0,0.755,-0.186,0.876,2021
5.985,9.805,0.888,67.401,0.884,0.287,0.895,2021
5.972,8.62,0.864,67.657,0.836,0.02,0.664,2021
5.94,10.611,0.884,75.1,0.796,-0.258,0.638,2021
5.929,9.962,0.898,69.0,0.828,-0.182,0.834,2021
5.929,10.421,0.879,72.6,0.892,-0.244,0.887,2021
5.919,8.648,0.812,67.3,0.857,0.081,0.809,2021
5.882,10.217,0.924,70.799,0.754,-0.118,0.939,2021
5.88,9.076,0.83,62.0,0.917,-0.097,0.742,2021
5.845,10.651,0.799,73.9,0.672,-0.083,0.727,2021
5.84,9.458,0.832,68.25,0.822,-0.154,0.891,2021
5.813,9.59,0.87,68.098,0.706,0.113,0.931,2021
5.766,9.454,0.857,65.699,0.822,-0.079,0.918,2021
5.764,9.313,0.821,68.8,0.842,-0.124,0.843,2021
5.744,8.538,0.893,64.401,0.935,0.119,0.908,2021
5.723,10.279,0.823,72.6,0.582,-0.288,0.823,2021
5.716,9.046,0.81,63.901,0.875,-0.077,0.839,2021
5.677,9.4,0.935,62.5,0.708,0.116,0.856,2021
5.653,9.448,0.893,65.9,0.876,0.028,0.882,2021
5.581,9.94,0.858,68.699,0.708,-0.034,0.812,2021
5.545,9.802,0.853,66.102,0.86,-0.133,0.714,2021
5.536,10.576,0.82,73.898,0.795,0.012,0.626,2021
5.534,9.853,0.91,66.253,0.65,-0.18,0.627,2021
5.477,10.189,0.903,64.703,0.718,-0.111,0.845,2021
5.477,11.0,0.836,76.82,0.717,0.067,0.403,2021
5.466,8.091,0.86,64.281,0.832,-0.056,0.553,2021
5.411,8.973,0.85,68.034,0.94,-0.098,0.796,2021
5.41,9.622,0.827,62.3,0.771,-0.087,0.667,2021
5.384,10.238,0.817,67.102,0.895,0.125,0.839,2021
5.345,9.365,0.811,62.236,0.873,0.542,0.867,2021
5.342,8.117,0.636,58.221,0.695,-0.068,0.745,2021
5.339,9.673,0.811,69.593,0.904,-0.146,0.755,2021
5.306,8.551,0.644,50.114,0.741,-0.016,0.794,2021
5.283,9.487,0.799,67.055,0.825,-0.168,0.629,2021
5.269,8.12,0.774,64.233,0.782,0.152,0.727,2021
5.266,10.016,0.931,67.0,0.788,-0.096,0.932,2021
5.198,9.826,0.913,70.6,0.854,0.024,0.825,2021
5.171,9.569,0.836,65.656,0.814,-0.223,0.506,2021
5.142,8.189,0.71,53.515,0.731,0.026,0.848,2021
5.132,8.118,0.71,59.802,0.695,-0.046,0.801,2021
5.117,9.52,0.697,68.999,0.785,-0.03,0.901,2021
5.101,9.693,0.805,65.474,0.751,0.038,0.905,2021
5.088,8.58,0.727,57.586,0.807,0.123,0.848,2021
5.074,7.098,0.641,53.78,0.806,0.018,0.693,2021
5.066,9.629,0.983,62.409,0.877,0.273,0.888,2021
5.051,7.686,0.69,55.16,0.697,0.424,0.746,2021
5.045,8.087,0.489,54.713,0.757,-0.034,0.661,2021
5.03,8.947,0.728,58.968,0.91,0.123,0.658,2021
5.025,8.454,0.693,64.8,0.877,-0.041,0.682,2021
4.984,7.838,0.639,55.008,0.697,0.095,0.766,2021
4.956,9.403,0.86,56.904,0.749,-0.067,0.86,2021
4.948,10.24,0.822,67.199,0.576,-0.139,0.776,2021
4.934,8.458,0.651,58.709,0.726,0.098,0.787,2021
4.918,8.903,0.56,66.208,0.774,-0.236,0.801,2021
4.892,9.073,0.861,66.7,0.615,-0.169,0.827,2021
4.891,9.585,0.671,64.3,0.783,-0.238,0.655,2021
4.887,9.342,0.802,66.005,0.48,-0.067,0.752,2021
4.875,9.436,0.888,64.902,0.724,-0.011,0.924,2021
4.854,9.24,0.746,60.583,0.63,-0.053,0.875,2021
4.852,9.603,0.776,59.962,0.731,-0.2,0.84,2021
4.834,7.678,0.672,54.151,0.695,-0.009,0.748,2021
4.83,8.36,0.765,62.0,0.959,0.034,0.843,2021
4.794,7.158,0.744,54.706,0.882,0.061,0.684,2021
4.759,8.533,0.74,50.102,0.737,0.037,0.878,2021
4.723,7.744,0.724,51.969,0.697,-0.036,0.827,2021
4.721,9.584,0.71,66.3,0.608,0.218,0.714,2021
4.636,7.677,0.781,56.101,0.709,0.122,0.855,2021
4.625,7.288,0.72,56.498,0.735,0.05,0.85,2021
4.607,8.361,0.688,60.704,0.779,0.287,0.825,2021
4.596,9.266,0.691,67.201,0.656,-0.201,0.87,2021
4.584,9.626,0.848,67.355,0.525,-0.073,0.898,2021
4.574,9.161,0.818,56.799,0.719,-0.149,0.847,2021
4.517,8.485,0.826,62.25,0.653,-0.163,0.821,2021
4.426,8.541,0.779,59.302,0.876,0.509,0.66,2021
4.395,9.182,0.767,67.0,0.755,-0.167,0.705,2021
4.355,7.364,0.619,48.478,0.579,0.041,0.807,2021
4.325,9.47,0.827,67.299,0.841,0.079,0.863,2021
4.308,9.065,0.77,50.833,0.647,-0.185,0.708,2021
4.289,8.031,0.626,57.349,0.548,0.082,0.781,2021
4.283,9.367,0.75,61.998,0.749,-0.182,0.795,2021
4.275,7.694,0.764,59.0,0.752,0.082,0.761,2021
4.227,8.542,0.795,57.161,0.561,-0.106,0.731,2021
4.208,7.396,0.686,59.305,0.552,-0.005,0.803,2021
4.107,7.362,0.569,54.914,0.619,0.032,0.772,2021
4.073,8.145,0.708,55.809,0.782,0.061,0.823,2021
3.849,7.434,0.63,51.651,0.717,0.084,0.866,2021
3.819,8.755,0.603,60.633,0.893,0.089,0.774,2021
3.775,6.635,0.49,53.4,0.626,-0.024,0.607,2021
3.658,7.578,0.832,57.122,0.602,-0.147,0.8,2021
3.623,7.876,0.702,57.999,0.833,0.183,0.577,2021
3.615,7.477,0.54,55.7,0.593,0.422,0.721,2021
3.6,6.958,0.537,57.948,0.78,0.038,0.729,2021
3.512,7.926,0.787,48.7,0.715,-0.131,0.915,2021
3.467,9.782,0.784,59.269,0.824,-0.246,0.801,2021
3.415,7.676,0.552,61.4,0.897,0.061,0.167,2021
3.145,7.943,0.75,56.201,0.677,-0.047,0.821,2021
2.523,7.695,0.463,52.493,0.382,-0.102,0.924,2021
7.804,10.792,0.969,71.15,0.961,-0.019,0.182,2023
7.586,10.962,0.954,71.25,0.934,0.134,0.196,2023
7.53,10.896,0.983,72.05,0.936,0.211,0.668,2023
7.473,10.639,0.943,72.697,0.809,-0.023,0.708,2023
7.403,10.942,0.93,71.55,0.887,0.213,0.379,2023
7.395,10.883,0.939,72.15,0.948,0.165,0.202,2023
7.315,11.088,0.943,71.5,0.947,0.141,0.283,2023
7.24,11.164,0.92,72.9,0.891,0.027,0.266,2023
7.228,11.66,0.879,71.675,0.915,0.024,0.345,2023
7.123,10.662,0.952,70.35,0.887,0.175,0.271,2023
7.097,10.899,0.888,71.15,0.855,0.102,0.497,2023
7.095,10.821,0.934,71.05,0.89,0.198,0.496,2023
6.961,10.773,0.929,71.4,0.874,0.153,0.42,2023
6.911,11.527,0.905,71.3,0.874,0.092,0.358,2023
6.894,11.048,0.919,65.85,0.8,0.137,0.689,2023
6.892,10.879,0.896,71.3,0.846,0.03,0.42,2023
6.859,10.844,0.915,70.899,0.825,0.001,0.549,2023
6.845,10.611,0.953,69.05,0.903,0.04,0.859,2023
6.796,10.704,0.882,70.3,0.852,0.253,0.454,2023
6.763,10.568,0.939,67.397,0.748,-0.145,0.805,2023
6.661,10.701,0.909,72.3,0.819,-0.1,0.553,2023
6.65,10.588,0.951,71.052,0.913,0.014,0.771,2023
6.609,9.952,0.872,70.0,0.895,-0.07,0.768,2023
6.589,10.339,0.848,67.051,0.856,-0.172,0.929,2023
6.587,11.571,0.878,73.8,0.878,0.063,0.146,2023
6.571,11.145,0.826,66.243,0.942,0.096,0.584,2023
6.535,10.797,0.884,69.6,0.804,-0.129,0.681,2023
6.494,10.037,0.913,67.5,0.895,-0.065,0.575,2023
6.469,10.353,0.953,68.838,0.753,-0.016,0.898,2023
6.463,10.715,0.884,64.399,0.894,-0.081,0.691,2023
6.455,10.541,0.946,69.65,0.929,0.032,0.409,2023
6.436,10.54,0.932,72.35,0.782,-0.066,0.711,2023
6.405,10.634,0.882,72.05,0.711,-0.074,0.842,2023
6.368,9.359,0.844,65.195,0.861,0.259,0.866,2023
6.334,10.114,0.889,70.3,0.792,-0.011,0.823,2023
6.33,9.85,0.804,65.8,0.856,-0.094,0.768,2023
6.3,10.661,0.923,71.6,0.886,0.119,0.729,2023
6.265,10.305,0.896,68.95,0.855,-0.133,0.878,2023
6.26,10.453,0.925,69.049,0.765,-0.031,0.736,2023
6.259,8.618,0.853,65.65,0.877,0.021,0.625,2023
6.213,10.37,0.937,66.4,0.818,-0.056,0.83,2023
6.173,10.776,0.844,65.825,0.944,0.117,0.737,2023
6.15,9.116,0.812,62.9,0.856,-0.057,0.837,2023
6.144,10.166,0.931,65.802,0.853,0.0,0.721,2023
6.144,9.854,0.873,67.088,0.845,0.204,0.816,2023
6.13,10.611,0.826,72.802,0.724,-0.06,0.86,2023
6.129,10.616,0.894,74.349,0.799,-0.237,0.64,2023
6.125,10.341,0.917,68.95,0.757,-0.093,0.925,2023
6.125,9.582,0.836,65.749,0.801,-0.009,0.738,2023
6.122,9.089,0.755,65.597,0.918,-0.108,0.62,2023
6.041,10.419,0.943,67.5,0.758,-0.059,0.839,2023
6.024,9.959,0.891,67.2,0.823,-0.089,0.814,2023
6.023,8.635,0.766,64.063,0.843,0.097,0.843,2023
6.014,8.948,0.875,65.301,0.938,0.23,0.638,2023
6.012,10.169,0.799,65.662,0.877,0.16,0.758,2023
5.968,10.429,0.878,71.25,0.902,-0.196,0.878,2023
5.951,10.693,0.812,73.65,0.717,-0.046,0.701,2023
5.931,10.288,0.835,71.15,0.568,-0.24,0.793,2023
5.902,9.957,0.888,63.85,0.813,-0.028,0.775,2023
5.843,9.751,0.874,68.45,0.85,0.289,0.91,2023
5.84,9.372,0.933,60.5,0.701,0.19,0.849,2023
5.825,8.486,0.911,66.852,0.934,0.181,0.904,2023
5.819,9.499,0.857,65.299,0.84,-0.08,0.901,2023
5.818,9.738,0.836,68.689,0.882,-0.041,0.727,2023
5.763,9.287,0.821,65.502,0.939,-0.004,0.759,2023
5.738,9.51,0.906,65.9,0.891,0.021,0.843,2023
5.722,9.813,0.89,67.1,0.805,0.063,0.844,2023
5.703,9.165,0.867,66.6,0.822,-0.106,0.875,2023
5.684,8.985,0.811,63.599,0.868,-0.063,0.846,2023
5.661,10.21,0.889,64.947,0.719,-0.03,0.801,2023
5.633,9.616,0.88,67.275,0.746,0.206,0.918,2023
