Happiness_Score,GDP_per_capita,Support,Healthy_Life,Freedom,Generosity,Corruption_perception,Year
5.221499919891357,0.8923410177230835,0.6218869686126709,0.3055852651596069,0.522735059261322,0.1238091364502906,0.1376782357692718,2024
5.216400146484375,0.5597674250602722,0.8830713629722595,0.1555666029453277,0.7281112670898438,0.1576547771692276,0.1961711347103119,2024
5.184700012207031,1.4669232368469238,0.9900111556053162,0.5243762731552124,0.6798141598701477,0.0,0.1742867529392242,2024
5.165999889373779,1.2487026453018188,0.9959483742713928,0.4981996417045593,0.4245246350765228,0.1412912160158157,0.0478198565542697,2024
5.158400058746338,0.9653639197349548,0.990183651447296,0.4426176249980926,0.65291428565979,0.2093576788902282,0.1149136945605278,2024
5.138899803161621,1.208468317985535,0.8462979197502136,0.4229126572608948,0.7964661121368408,0.1695487946271896,0.1665413230657577,2024
5.106299877166748,1.4034374952316284,1.0376240015029907,0.3442910611629486,0.5158148407936096,0.0452780574560165,0.0998698100447654,2024
5.080100059509277,1.08013117313385,0.5776305198669434,0.2875821590423584,0.5469511151313782,0.1204925179481506,0.1640696972608566,2024
5.0233001708984375,0.8305673599243164,0.6216126084327698,0.2355300635099411,0.5212848782539368,0.2101027071475982,0.1074468269944191,2024
4.975299835205078,1.7015780210494995,1.1750115156173706,0.6310677528381348,0.2020758837461471,0.068062350153923,0.1147653460502624,2024
4.968599796295166,0.9273591637611388,0.7506789565086365,0.3921445608139038,0.6067526340484619,0.1520113497972488,0.0686831101775169,2024
4.922800064086914,1.4351887702941897,1.1361976861953735,0.5707837343215942,0.3655014634132385,0.235038936138153,0.1234429478645324,2024
4.893400192260742,1.4329136610031128,0.8756862282752991,0.4956248104572296,0.6681506633758545,0.1115663796663284,0.1991990953683853,2024
4.880799770355225,1.0417711734771729,1.0754878520965576,0.2555779218673706,0.5658091306686401,0.2014150172472,0.018978452309966,2024
4.8744001388549805,0.9432443380355836,0.856004536151886,0.2875815331935882,0.5212279558181763,0.1263100653886795,0.0603110417723655,2024
4.873000144958496,1.3498984575271606,1.3152741193771362,0.513292670249939,0.6306490898132324,0.2854280471801758,0.0253875665366649,2024
4.831699848175049,1.266346096992493,1.2120418548583984,0.3068712055683136,0.4697370529174804,0.0686989054083824,0.0614824444055557,2024
4.794700145721436,1.2134435176849363,0.4710526466369629,0.4946403503417969,0.6311025023460388,0.0420980416238307,0.0818180218338966,2024
4.656700134277344,1.0685423612594604,0.6003774404525757,0.3207152485847473,0.541945219039917,0.1444339007139206,0.0739637911319732,2024
4.556300163269043,0.5728497505187988,0.6773866415023804,0.2931304275989532,0.6145157217979431,0.1449768245220184,0.1467987149953842,2024
4.547999858856201,0.755849301815033,0.6850556135177612,0.2737254202365875,0.4829391837120056,0.1731944382190704,0.1786682605743408,2024
4.505099773406982,1.077660083770752,0.7046297788619995,0.4000811874866485,0.3425974249839782,0.132525160908699,0.1984754204750061,2024
4.484899997711182,0.750298023223877,0.6838372349739075,0.3297253847122192,0.4585888683795929,0.3243280053138733,0.0477962531149387,2024
4.47130012512207,0.6033025979995728,0.8054125308990479,0.1985265612602234,0.4111265838146209,0.2184576094150543,0.1127265468239784,2024
4.469600200653076,1.036737322807312,0.8953505754470825,0.3533013761043548,0.5185921788215637,0.2815104126930237,0.0685948207974433,2024
4.421800136566162,1.3064451217651367,0.954691469669342,0.5791094303131104,0.253939151763916,0.0238897483795881,0.0183538272976875,2024
4.377399921417236,0.9135749340057372,0.1283449232578277,0.2840454578399658,0.5668084025382996,0.1120689287781715,0.2520597577095032,2024
4.371699810028076,0.7719525694847107,1.1507896184921265,0.3733509182929992,0.5874472260475159,0.177833154797554,0.054190244525671,2024
4.354499816894531,0.9776164293289183,0.9881134629249572,0.4357114434242248,0.4504128396511078,0.4008112847805023,0.1741046607494354,2024
4.340700149536133,1.0109834671020508,1.0185363292694092,0.4420048892498016,0.8633310794830322,0.1698567122220993,0.0710472464561462,2024
4.289400100708008,1.0765100717544556,0.7471469044685364,0.3595165908336639,0.6232233047485352,0.1827273517847061,0.027729582041502,2024
4.268599987030029,0.6187779307365417,0.673256516456604,0.3006554543972015,0.545839786529541,0.1778333783149719,0.0745014771819114,2024
4.23199987411499,0.7474067211151123,0.6879045367240906,0.2674601972103119,0.5856997966766357,0.1203586310148239,0.0896030589938163,2024
4.22790002822876,0.6279069185256958,0.8234909772872925,0.3332248628139496,0.2504751682281494,0.172430083155632,0.1232267171144485,2024
4.214099884033203,0.758493959903717,0.5861082673072815,0.3200979828834533,0.4526339471340179,0.126682236790657,0.1560127437114715,2024
4.185800075531006,1.2622883319854736,0.9829585552215576,0.5943453311920166,0.5932228565216064,0.05932592228055,0.1894516348838806,2024
4.054100036621094,1.166173219680786,0.6526671648025513,0.4170070290565491,0.7665984630584717,0.1739247590303421,0.1220200806856155,2024
3.976599931716919,1.3699750900268557,0.9958513975143432,0.4876794219017029,0.4897022247314453,0.0253546424210071,0.2592211365699768,2024
3.898099899291992,1.3609724044799805,1.1786798238754272,0.5860215425491333,0.5830621719360352,0.1440595239400863,0.0308457557111978,2024
3.885900020599365,1.121606945991516,0.2491635829210281,0.5133201479911804,0.7748538851737976,0.1403858065605163,0.1674417555332183,2024
3.8608999252319336,0.7915603518486023,0.9149188995361328,0.4197959899902344,0.4408911764621734,0.2703168392181396,0.1006753146648407,2024
3.780600070953369,0.8201370239257812,0.706039547920227,0.3797157108783722,0.709255039691925,0.1911744773387909,0.2572048306465149,2024
3.5662999153137207,0.8955318927764893,0.3279953896999359,0.3702203333377838,0.1721242666244506,0.128474086523056,0.1596972793340683,2024
3.561000108718872,0.6712790131568909,1.2814736366271973,0.292670726776123,0.3623776137828827,0.0801156014204025,0.113168679177761,2024
3.5023999214172363,0.8989716172218323,0.8089185953140259,0.2640199065208435,0.7270592451095581,0.1676407307386398,0.1093424260616302,2024
3.502000093460083,1.2553025484085083,0.9251137375831604,0.175948366522789,0.2841410636901855,0.0593624226748943,0.1158540025353431,2024
3.4210000038146973,0.6169111132621765,0.4103752970695495,0.3491171598434448,0.5708924531936646,0.1348166167736053,0.1358105242252349,2024
3.3833999633789062,1.4446913003921509,0.9686105251312256,0.2414112687110901,0.5667081475257874,0.0144267613068223,0.0820722430944442,2024
3.341099977493286,0.7483372092247009,0.8500819802284241,0.2320638597011566,0.4869238138198852,0.0961256548762321,0.1305978596210479,2024
3.295399904251098,0.5336700081825256,0.6647000312805176,0.2615076303482055,0.472705066204071,0.1886759549379348,0.0721671134233474,2024
3.245199918746948,0.6542783975601196,0.5659774541854858,0.2533208131790161,0.4690347611904144,0.1813645362854004,0.0532990284264087,2024
3.186199903488159,0.770806610584259,0.8505873084068298,0.0,0.5231882333755493,0.082086905837059,0.084968514740467,2024
2.7065000534057617,1.3767255544662476,0.5767129063606262,0.5562468767166138,0.1732231229543686,0.0676409229636192,0.0287722554057836,2024
1.7209999561309814,0.6281381845474243,0.0,0.2417632490396499,0.0,0.0907357484102249,0.0884706526994705,2024
